original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
0.5621171627174117,0.46105975346582595,28.58442318537648,61.99722046980875,49.490854979101925,65.88905951721043,53.59397776919529,69.60099030590368,16147.51180013021,34.849701666854735,0.4798234536231475,6438.821603779402,0.3987500788652454,16412.658691406243,632.0,1044.4,2918821481.0,4.601935553903786,253.0,2.1807729393860265,1266.0,133.44726195252767,825.2354363065023,812.0,468.0,798.0,103.00138343026683,839.9646448180755,0.27565085908587594,11579797135.314934,0.045156963555862184,24527.07920837261,289.5436994017259,27995.937591943148,19.605083427286676,108.73139325453903,47.492125114429776,0.3917522006696661,5.284468789866316,3.74406097806642,16.65563705027098,0.28722572382985156,0.20022255640475703,0.961402169623227,0.8726052157397169,-0.09438938808738298,0.6942249020670357,0.19881884197093194,16.55380772442751,0.002893149242988865,8.799696270248813,0.4990404679585559,0.007352392266290182,33.10761544885502,5.354241321485615,39.05587959224222,6.885019899269458,936.6601401982113,0.22641047623838803,2.1619872286911965,186.8143582306019,39.19271419906397,280.4065748126662,8.661590524534686,2335.0519700265895,0.07650590736710827,0.00860027409479837,0.37960167130711403,110.30563945728201,0.0035453562622343696,175.6351923150419,0.04514123814981055,39.118151021979244,281.066493908972,1.2268440382584342,341.2865790983503,0.010601170478748765,0.008600397891661503,4.915038003159503,3500.0432315746298,0.8950494659480998,0.9404064632491029,0.08479457789590625,0.9559391731405504,268.9741798411307,0.008229766244155428,82.38716577540107,0.044057307901283996,40.60313992393263,288.6235294117647,13.615508021390374,3514.7614973262034,0.12723841553344326,0.009100942027706215,747.5967914438503,0.3997843804512568,0.6564478999587141,193.438051925864,0.006416982055097711,6.5082149861981895,0.4520183708000967,8.721239097486347,1.4467306835644076,0.001712035271356631,1439.5127782445836,0.24786529128414,0.6307314827348611
